calculated mean speed, polarisation, iid
0.345666, 0.279089, 5.82918
0.345666, 0.660195, 3.73763
0.345666, 0.298395, 3.65797
0.345666, 0.726861, 4.06596
0.345666, 0.667148, 3.43142
0.345666, 0.818087, 3.30706
0.345666, 0.602919, 3.60632
0.345666, 0.601879, 4.17404
0.345666, 0.649364, 3.95968
0.345666, 0.615149, 3.51808
0.465985, 0.264896, 4.59521
0.465985, 0.794253, 3.88553
0.465985, 0.667612, 3.98415
0.465985, 0.744283, 2.9648
0.465985, 0.440258, 3.55449
0.465985, 0.605963, 3.68701
0.465985, 0.73917, 4.13568
0.465985, 0.78469, 3.80872
0.465985, 0.808355, 3.53339
0.465985, 0.787534, 3.01566
0.404856, 0.359105, 5.58572
0.404856, 0.585694, 3.73341
0.404856, 0.698561, 2.91718
0.404856, 0.78261, 4.20729
0.404856, 0.895443, 3.35276
0.404856, 0.959114, 3.17852
0.404856, 0.696407, 4.78183
0.404856, 0.805982, 3.17727
0.404856, 0.703232, 3.36905
0.404856, 0.930053, 3.19191
0.398852, 0.362928, 5.01593
0.398852, 0.884451, 3.5117
0.398852, 0.694608, 3.2
0.398852, 0.861491, 3.21272
0.398852, 0.740753, 3.79892
0.398852, 0.64872, 3.95077
0.398852, 0.669652, 3.49071
0.398852, 0.848818, 3.69761
0.398852, 0.801054, 3.11987
0.398852, 0.816847, 3.38928
0.455839, 0.58199, 5.29723
0.455839, 0.778664, 3.77807
0.455839, 0.846854, 3.89978
0.455839, 0.69306, 3.67243
0.455839, 0.799214, 3.70609
0.455839, 0.788551, 4.16308
0.455839, 0.592193, 3.43816
0.455839, 0.809741, 3.83481
0.455839, 0.850165, 3.32636
0.455839, 0.766781, 3.97757
0.405929, 0.0984743, 5.2847
0.405929, 0.673171, 2.96788
0.405929, 0.858761, 3.30959
0.405929, 0.780801, 3.53316
0.405929, 0.73076, 3.59511
0.405929, 0.837083, 3.55909
0.405929, 0.749378, 3.80202
0.405929, 0.70086, 3.56504
0.405929, 0.856333, 3.42749
0.405929, 0.652524, 3.69903
0.30189, 0.0701525, 4.5126
0.30189, 0.648313, 3.46304
0.30189, 0.71227, 3.61564
0.30189, 0.774532, 3.16668
0.30189, 0.892964, 3.63922
0.30189, 0.755674, 3.4319
0.30189, 0.824153, 3.38266
0.30189, 0.831673, 3.3387
0.30189, 0.650488, 3.40149
0.30189, 0.693858, 3.93395
0.365226, 0.155631, 5.30518
0.365226, 0.716698, 3.39387
0.365226, 0.791826, 3.33929
0.365226, 0.754035, 3.39768
0.365226, 0.819256, 3.58047
0.365226, 0.912401, 3.80494
0.365226, 0.832717, 3.40875
0.365226, 0.670025, 3.4988
0.365226, 0.632091, 4.18873
0.365226, 0.69418, 3.66674
0.469628, 0.209905, 5.64234
0.469628, 0.744504, 3.5162
0.469628, 0.801612, 2.91947
0.469628, 0.830071, 3.2835
0.469628, 0.636504, 4.39298
0.469628, 0.800711, 3.86949
0.469628, 0.71728, 3.28848
0.469628, 0.769547, 3.75087
0.469628, 0.797374, 3.29721
0.469628, 0.818386, 3.35171
0.412822, 0.295027, 4.72551
0.412822, 0.817646, 3.31253
0.412822, 0.651679, 3.39526
0.412822, 0.902021, 3.90451
0.412822, 0.746155, 3.50095
0.412822, 0.842842, 3.33543
0.412822, 0.775623, 3.50551
0.412822, 0.71845, 3.3361
0.412822, 0.609389, 3.53984
0.412822, 0.85661, 4.52595
0.444191, 0.479046, 5.68529
0.444191, 0.799168, 4.10356
0.444191, 0.719374, 3.8478
0.444191, 0.742264, 3.77742
0.444191, 0.766484, 3.26782
0.644907, 0.219736, 5.16923
0.644907, 0.805292, 3.89319
0.566651, 0.217763, 4.95991
0.566651, 0.704098, 3.59986
0.566651, 0.676085, 4.1184
0.566651, 0.761882, 3.82896
0.566651, 0.815213, 3.78923
0.566651, 0.67493, 4.63035
0.566651, 0.77221, 3.94685
0.566651, 0.616061, 3.77907
0.566651, 0.703501, 3.84085
0.566651, 0.677275, 4.80875
0.29711, 0.166483, 4.80883
0.29711, 0.461358, 3.52534
0.29711, 0.700784, 3.5419
0.29711, 0.682307, 3.75599
0.29711, 0.741292, 3.26438
0.29711, 0.907447, 3.26144
0.29711, 0.644716, 3.2247
0.29711, 0.734218, 3.62427
0.29711, 0.786864, 3.15984
0.29711, 0.575635, 3.57046
0.505276, 0.21682, 5.22694
0.505276, 0.834702, 3.88693
0.505276, 0.737934, 3.63022
0.505276, 0.791509, 3.21102
0.505276, 0.71105, 3.37417
0.505276, 0.77546, 3.34086
0.505276, 0.798128, 3.78059
0.505276, 0.562358, 3.89071
0.505276, 0.895352, 4.06818
0.505276, 0.768767, 3.45129
0.337402, 0.205671, 5.00622
0.337402, 0.70483, 3.62357
0.337402, 0.824493, 3.73365
0.337402, 0.695656, 3.67715
0.337402, 0.777921, 3.51745
0.337402, 0.70406, 5.30618
0.337402, 0.652329, 3.47423
0.337402, 0.808355, 3.68707
0.337402, 0.744767, 3.82464
0.337402, 0.611403, 3.6391
0.434788, 0.290755, 5.52599
0.434788, 0.801105, 3.23602
0.434788, 0.758196, 3.20084
0.434788, 0.885294, 3.39189
0.434788, 0.671125, 3.05424
0.434788, 0.911454, 4.22325
0.434788, 0.721989, 4.12017
0.434788, 0.555011, 3.83745
0.463343, 0.302011, 5.98853
0.463343, 0.766811, 3.24805
0.463343, 0.773908, 4.33647
0.463343, 0.713126, 4.66232
0.463343, 0.811876, 3.3344
0.463343, 0.683832, 4.06416
0.463343, 0.790531, 4.08213
0.463343, 0.786326, 4.50565
0.463343, 0.764012, 4.4101
0.463343, 0.840892, 3.45738
0.438366, 0.213145, 5.1714
0.438366, 0.903312, 3.40775
0.438366, 0.637609, 3.78745
0.438366, 0.667991, 3.8345
0.438366, 0.805653, 3.5162
0.438366, 0.746888, 3.58403
0.438366, 0.688591, 4.42957
0.438366, 0.725251, 3.40291
0.438366, 0.897582, 3.67365
0.438366, 0.761469, 3.69649
0.41741, 0.173681, 5.14901
0.41741, 0.751801, 3.35188
0.41741, 0.796339, 3.42927
0.41741, 0.823572, 3.66849
0.41741, 0.720923, 3.93905
0.41741, 0.768018, 3.81008
0.41741, 0.814131, 3.50189
0.41741, 0.75754, 3.81223
0.41741, 0.721987, 3.68866
0.41741, 0.773925, 4.02862
0.476369, 0.162086, 5.30501
0.476369, 0.781728, 3.76109
0.476369, 0.63352, 4.28014
0.470677, 0.193399, 5.08268
0.470677, 0.884786, 3.59803
0.470677, 0.685423, 3.17742
0.470677, 0.658684, 3.69136
0.470677, 0.715445, 3.02033
0.470677, 0.504718, 3.6732
0.470677, 0.787876, 3.69743
0.470677, 0.77692, 3.20144
0.470677, 0.782263, 3.86846
0.470677, 0.683553, 3.5148
0.361699, 0.166735, 5.81482
0.361699, 0.693215, 2.93931
0.361699, 0.518552, 3.08139
0.361699, 0.812524, 3.30641
0.361699, 0.729141, 3.22369
0.361699, 0.777663, 3.41956
0.361699, 0.67082, 3.56512
0.361699, 0.815178, 4.16268
0.361699, 0.846033, 4.76287
0.361699, 0.683096, 3.45944
0.451335, 0.214646, 5.81004
0.451335, 0.586452, 3.64607
0.451335, 0.600173, 3.49863
0.451335, 0.706132, 3.66818
0.451335, 0.596226, 3.42373
0.451335, 0.739853, 4.03215
0.451335, 0.551555, 4.03735
0.451335, 0.723859, 3.72723
0.451335, 0.700044, 3.58661
0.427407, 0.283324, 5.13416
0.427407, 0.814266, 3.44617
0.427407, 0.52426, 3.16697
0.427407, 0.810298, 3.5165
0.427407, 0.817236, 3.73415
0.427407, 0.657395, 3.31226
0.427407, 0.756268, 3.55381
0.427407, 0.727705, 4.10892
0.427407, 0.724501, 3.48484
0.427407, 0.734543, 3.74434
0.358939, 0.180334, 4.75333
0.358939, 0.778559, 3.61483
0.358939, 0.88448, 3.21391
0.358939, 0.952428, 4.11312
0.358939, 0.902369, 3.60277
0.358939, 0.769142, 3.08474
0.358939, 0.800981, 3.38869
0.358939, 0.874091, 3.29582
0.358939, 0.673704, 3.61992
0.358939, 0.766345, 3.39045
0.501705, 0.268327, 5.14697
0.501705, 0.516796, 4.05507
0.501705, 0.514232, 3.46752
0.501705, 0.640666, 3.65697
0.501705, 0.714469, 4.32313
0.501705, 0.522668, 3.7015
0.501705, 0.737598, 3.77529
0.501705, 0.839389, 4.7288
0.501705, 0.741116, 3.8453
0.501705, 0.586578, 4.13015
0.444759, 0.312401, 5.81405
0.444759, 0.774461, 3.54829
0.444759, 0.833397, 3.46546
0.444759, 0.612343, 3.54197
0.444759, 0.599671, 4.41079
0.444759, 0.746712, 3.45012
0.444759, 0.688473, 3.67418
0.444759, 0.807595, 3.61993
0.444759, 0.692373, 4.01379
0.444759, 0.805923, 4.07548
0.444022, 0.169536, 4.62734
0.444022, 0.740618, 3.68682
0.444022, 0.865751, 3.67039
0.444022, 0.674899, 3.43285
0.444022, 0.63888, 3.99842
0.444022, 0.838884, 4.4551
0.444022, 0.605866, 3.54931
0.444022, 0.731096, 3.37263
0.444022, 0.870143, 3.10002
0.444022, 0.895416, 3.54423
0.43507, 0.332922, 5.00169
0.43507, 0.84742, 3.33799
0.43507, 0.875277, 3.42674
0.43507, 0.826086, 3.37477
0.43507, 0.890399, 4.10232
0.43507, 0.794757, 3.85199
0.43507, 0.835126, 3.60133
0.43507, 0.460122, 4.36905
0.43507, 0.793559, 3.7818
0.43507, 0.910813, 3.52786
0.499375, 0.181787, 5.60763
0.499375, 0.720101, 4.00336
0.499375, 0.759469, 4.43432
0.499375, 0.588198, 3.38585
0.499375, 0.856068, 3.24658
0.499375, 0.798963, 3.72875
0.499375, 0.633283, 3.99219
0.499375, 0.668119, 3.88559
0.499375, 0.716311, 4.12778
0.499375, 0.828115, 3.42106
0.35485, 0.261481, 5.78499
0.35485, 0.765327, 3.2611
0.35485, 0.772644, 3.4277
0.35485, 0.7951, 3.9286
0.35485, 0.703989, 3.27622
0.35485, 0.696869, 3.70505
0.35485, 0.749106, 3.7219
0.35485, 0.757675, 4.30183
0.35485, 0.870444, 3.50846
0.35485, 0.520124, 3.75197
0.431792, 0.440992, 4.90373
0.431792, 0.710272, 3.63205
0.431792, 0.786431, 3.43972
0.431792, 0.707268, 3.57886
0.431792, 0.790224, 4.41773
0.431792, 0.745919, 3.75932
0.431792, 0.690796, 3.82899
0.431792, 0.745485, 4.01581
0.431792, 0.74852, 4.00307
0.431792, 0.745774, 3.54282
0.481535, 0.374403, 5.67134
0.481535, 0.794679, 3.5574
0.481535, 0.779204, 3.55394
0.481535, 0.900425, 3.64544
0.481535, 0.805236, 3.34843
0.481535, 0.709944, 3.40668
0.481535, 0.630106, 3.50089
0.481535, 0.789473, 4.16042
0.481535, 0.791225, 3.56827
0.481535, 0.746196, 3.81936
0.455307, 0.253448, 5.53705
0.455307, 0.829883, 3.0264
0.455307, 0.777636, 3.8833
0.455307, 0.707927, 3.83759
0.455307, 0.812265, 3.53517
0.428836, 0.247087, 5.01984
0.428836, 0.801411, 4.03416
0.428836, 0.632548, 3.64264
0.428836, 0.765684, 3.37168
0.428836, 0.87662, 3.44293
0.428836, 0.695128, 3.61901
0.428836, 0.733518, 3.62957
0.428836, 0.658928, 3.69013
0.428836, 0.813161, 3.4654
0.428836, 0.841191, 4.24806
0.421477, 0.316296, 5.62753
0.421477, 0.654317, 3.44554
0.421477, 0.846024, 4.2089
0.421477, 0.792876, 3.85855
0.421477, 0.755071, 3.47139
0.421477, 0.837101, 3.63004
0.421477, 0.838054, 3.62651
0.421477, 0.724978, 3.49111
0.421477, 0.749418, 3.74659
0.421477, 0.755184, 3.51498
0.449489, 0.154041, 4.38542
0.449489, 0.780405, 3.76719
0.449489, 0.671164, 3.75142
0.449489, 0.827866, 3.47719
0.449489, 0.883085, 4.18228
0.449489, 0.83193, 3.48344
0.449489, 0.781739, 3.60672
0.449489, 0.848444, 3.53878
0.449489, 0.746761, 3.70037
0.449489, 0.63455, 3.58501
0.451405, 0.26726, 5.68769
0.451405, 0.671063, 3.81721
0.451405, 0.757962, 3.89216
0.451405, 0.845057, 3.75222
0.451405, 0.664595, 3.49685
0.451405, 0.544457, 3.545
0.451405, 0.643432, 3.72198
0.451405, 0.502081, 3.54012
0.451405, 0.527374, 4.1887
0.451405, 0.613497, 3.82393
0.491042, 0.307572, 5.92519
0.491042, 0.736303, 3.92714
0.491042, 0.655041, 3.69747
0.491042, 0.811319, 4.06162
0.491042, 0.735504, 3.83015
0.491042, 0.724461, 3.83634
0.491042, 0.785088, 3.36334
0.491042, 0.853426, 3.8158
0.491042, 0.351339, 3.96163
0.491042, 0.791323, 3.90666
0.363148, 0.240584, 4.35302
0.363148, 0.565979, 3.64218
0.363148, 0.679747, 3.88682
0.363148, 0.861222, 3.77578
0.363148, 0.655309, 3.90334
0.363148, 0.752254, 3.36357
0.363148, 0.742078, 3.99056
0.363148, 0.610305, 3.95069
0.363148, 0.666186, 3.40222
0.363148, 0.837698, 2.92151
0.514247, 0.111917, 5.47455
0.514247, 0.609382, 3.27728
0.514247, 0.729611, 3.4327
0.514247, 0.84175, 3.80903
0.514247, 0.659801, 4.20644
0.514247, 0.814419, 3.52027
0.514247, 0.673617, 3.53258
0.514247, 0.77311, 3.32768
0.514247, 0.780468, 4.56315
0.514247, 0.767044, 3.31907
0.378303, 0.461807, 4.84246
0.378303, 0.762824, 3.91872
0.378303, 0.697703, 3.92907
0.378303, 0.691557, 3.67491
0.378303, 0.712429, 3.9649
0.378303, 0.854585, 3.87796
0.378303, 0.685563, 3.18005
0.378303, 0.651093, 3.80299
0.378303, 0.816785, 3.36724
0.378303, 0.764489, 3.57868
0.52264, 0.104963, 5.51757
0.52264, 0.929802, 3.93077
0.415098, 0.243557, 5.01894
0.415098, 0.678113, 4.00085
0.415098, 0.653069, 3.71028
0.415098, 0.809687, 3.11137
0.415098, 0.704483, 3.4217
0.415098, 0.790148, 3.88592
0.415098, 0.518944, 3.35271
0.415098, 0.652596, 4.09296
0.415098, 0.585969, 3.57402
0.415098, 0.767148, 3.50509
0.506035, 0.273605, 4.84337
0.506035, 0.679214, 6.76569
0.375054, 0.392726, 5.20983
0.375054, 0.650489, 3.24249
0.375054, 0.549927, 3.15773
0.375054, 0.695886, 3.5073
0.375054, 0.786531, 3.37674
0.375054, 0.759494, 4.26815
0.375054, 0.782719, 3.24872
0.375054, 0.736535, 3.28004
0.375054, 0.65388, 3.39975
0.375054, 0.519339, 4.25427
0.5303, 0.25567, 5.1609
0.5303, 0.532118, 4.70598
0.5303, 0.667905, 3.21621
0.5303, 0.836762, 3.51214
0.5303, 0.804322, 3.79123
0.5303, 0.799006, 4.03168
0.5303, 0.725242, 3.87848
0.5303, 0.769056, 3.49593
0.5303, 0.67295, 3.66424
0.458547, 0.231533, 5.34174
0.458547, 0.656461, 3.8083
0.458547, 0.716827, 3.35352
0.458547, 0.650412, 3.51989
0.458547, 0.644511, 3.33061
0.458547, 0.589215, 3.70254
0.458547, 0.758429, 3.4972
0.458547, 0.477194, 3.47744
0.458547, 0.591828, 3.63314
0.458547, 0.769007, 4.11613
0.421987, 0.276126, 4.87155
0.421987, 0.73364, 3.30562
0.421987, 0.774007, 3.61399
0.421987, 0.785325, 3.60588
0.421987, 0.754448, 3.53887
0.421987, 0.747439, 3.65606
0.421987, 0.456837, 4.2189
0.421987, 0.696696, 3.79544
0.421987, 0.716706, 4.68266
0.421987, 0.747414, 3.69941
0.4323, 0.41736, 5.08668
0.4323, 0.694156, 3.82103
0.4323, 0.744617, 3.41988
0.4323, 0.423425, 3.71114
0.4323, 0.558289, 3.57659
0.4323, 0.761257, 3.95485
0.4323, 0.698386, 3.32552
0.4323, 0.719307, 3.7536
0.4323, 0.758466, 3.86396
0.4323, 0.700275, 3.56983
0.503023, 0.0123088, 4.7679
0.503023, 0.524056, 3.51362
0.503023, 0.823521, 3.5473
0.503023, 0.806663, 3.83748
0.503023, 0.768237, 3.81616
0.503023, 0.903115, 3.78243
0.503023, 0.795679, 4.06801
0.503023, 0.70539, 3.64679
0.503023, 0.699395, 4.05273
0.503023, 0.641186, 3.56627
0.540054, 0.248448, 5.57703
0.540054, 0.571762, 3.94439
0.540054, 0.809222, 4.01026
0.540054, 0.521874, 4.14193
0.540054, 0.669772, 4.55146
0.540054, 0.594166, 5.63743
0.540054, 0.811717, 3.55428
0.540054, 0.737746, 5.09418
0.540054, 0.506688, 4.1171
0.540054, 0.393785, 4.37468
0.459327, 0.149246, 5.05325
0.459327, 0.803745, 4.07429
0.459327, 0.844586, 3.66621
0.459327, 0.76273, 3.35318
0.459327, 0.595199, 4.04498
0.459327, 0.822911, 4.10267
0.463041, 0.278143, 5.38753
0.463041, 0.718948, 3.1011
0.463041, 0.615609, 3.44426
0.463041, 0.575028, 3.52817
0.463041, 0.638857, 3.24852
0.463041, 0.714542, 3.40375
0.463041, 0.854973, 3.25011
0.463041, 0.785511, 3.28605
0.463041, 0.605062, 3.21953
0.463041, 0.652756, 3.57706
0.512542, 0.365814, 5.53633
0.512542, 0.84656, 3.3561
0.436219, 0.309959, 5.05741
0.306078, 0.323291, 5.31265
0.306078, 0.63747, 4.08267
0.306078, 0.577888, 3.79106
0.306078, 0.643485, 4.29043
0.306078, 0.900858, 3.81785
0.306078, 0.672073, 4.75027
0.306078, 0.738002, 3.53631
0.306078, 0.975952, 3.6854
0.306078, 0.63048, 3.34077
0.306078, 0.760867, 3.50162
0.386954, 0.251161, 6.05773
0.386954, 0.549963, 3.5178
0.386954, 0.746788, 2.94923
0.386954, 0.858741, 3.7915
0.386954, 0.860293, 3.64545
0.386954, 0.758961, 3.56137
0.386954, 0.8147, 3.2966
0.386954, 0.939354, 3.26933
0.386954, 0.788606, 3.8719
0.386954, 0.67181, 3.44202
0.489846, 0.189722, 5.57103
0.489846, 0.796052, 3.82185
0.489846, 0.754564, 3.52577
0.489846, 0.611045, 3.87588
0.489846, 0.630441, 4.25112
0.489846, 0.786556, 3.47698
0.489846, 0.777047, 3.69435
0.489846, 0.762146, 4.11542
0.489846, 0.881264, 3.87191
0.489846, 0.833101, 3.1007
0.442726, 0.504626, 4.77733
0.442726, 0.866664, 3.44164
0.442726, 0.787279, 3.78218
0.442726, 0.767295, 3.27468
0.442726, 0.75876, 3.46069
0.442726, 0.775355, 3.72802
0.442726, 0.609231, 4.01382
0.442726, 0.81896, 3.61165
0.442726, 0.872653, 3.54386
0.442726, 0.766071, 3.50071
0.477548, 0.223872, 5.00103
0.477548, 0.56313, 4.6513
0.477548, 0.437817, 4.09204
0.477548, 0.629481, 3.55515
0.477548, 0.831439, 3.60629
0.477548, 0.680364, 3.90909
0.477548, 0.66038, 4.39137
0.477548, 0.533807, 3.57228
0.477548, 0.481945, 3.92217
0.477548, 0.566803, 5.16539
0.419078, 0.177764, 5.69259
0.419078, 0.820801, 3.54576
0.419078, 0.75031, 3.68156
0.419078, 0.477791, 3.55733
0.419078, 0.686772, 4.30626
0.419078, 0.729269, 3.63443
0.419078, 0.818983, 3.51611
0.419078, 0.871372, 3.40917
0.419078, 0.819966, 3.69592
0.419078, 0.830903, 3.95096
0.499997, 0.157439, 5.26546
0.499997, 0.850222, 3.67414
0.499997, 0.545475, 3.76286
0.499997, 0.780778, 4.50109
0.499997, 0.649613, 3.97117
0.6058, 0.121105, 5.43905
0.6058, 0.587785, 3.79961
0.6058, 0.570617, 3.69664
0.6058, 0.696391, 3.73136
0.6058, 0.551908, 3.82465
0.6058, 0.766115, 4.35491
0.6058, 0.779565, 4.28067
0.6058, 0.763066, 3.35257
0.6058, 0.66994, 4.09998
0.506709, 0.0950346, 5.04023
0.506709, 0.687656, 4.10952
0.506709, 0.817805, 3.50863
0.506709, 0.65188, 3.84123
0.506709, 0.709245, 3.9203
0.506709, 0.633245, 3.53825
0.506709, 0.826295, 3.32589
0.506709, 0.887256, 3.78045
0.506709, 0.542537, 4.69911
0.586487, 0.203965, 5.07699
0.586487, 0.764848, 3.92632
0.586487, 0.860698, 3.71137
0.586487, 0.621423, 3.34461
0.586487, 0.512032, 3.4405
0.586487, 0.706581, 3.29084
0.586487, 0.497896, 3.75449
0.586487, 0.859666, 3.93258
0.586487, 0.769087, 3.53094
0.586487, 0.324022, 4.09914
0.418831, 0.208512, 5.64059
0.418831, 0.82613, 3.39919
0.418831, 0.882891, 3.46176
0.418831, 0.817226, 3.45285
0.418831, 0.689919, 3.20251
0.418831, 0.850407, 3.34199
0.418831, 0.907195, 3.51077
0.418831, 0.912528, 3.29047
0.418831, 0.847577, 3.16922
0.418831, 0.814289, 3.11477
0.398815, 0.160084, 4.94439
0.398815, 0.724066, 4.14988
0.408699, 0.0749842, 4.9981
0.408699, 0.705948, 3.84907
0.408699, 0.566444, 4.19972
0.408699, 0.695873, 4.48709
0.408699, 0.709148, 3.36885
0.408699, 0.673233, 4.94934
0.408699, 0.876245, 3.90076
0.408699, 0.53178, 3.55451
0.408699, 0.979495, 5.97141
0.408699, 0.848382, 3.65647
0.376019, 0.368951, 5.35067
0.376019, 0.723529, 3.49952
0.376019, 0.936747, 2.98277
0.376019, 0.696318, 3.18119
0.376019, 0.787854, 3.80262
0.376019, 0.835647, 3.70033
0.376019, 0.644926, 3.35478
0.376019, 0.522191, 3.48518
0.376019, 0.861778, 3.94746
0.376019, 0.72251, 4.13668
0.47916, 0.109818, 4.57146
0.47916, 0.905813, 3.93771
0.47916, 0.561144, 3.7494
0.47916, 0.534048, 4.1065
0.47916, 0.794777, 3.52562
0.47916, 0.85539, 4.06728
0.48022, 0.272453, 4.80941
0.48022, 0.597368, 3.43454
0.48022, 0.826493, 3.66473
0.48022, 0.816947, 4.9084
0.48022, 0.635625, 4.24772
0.48022, 0.695434, 3.87389
0.48022, 0.61143, 3.85653
0.48022, 0.74497, 3.45791
0.48022, 0.681871, 2.97706
0.48022, 0.765995, 4.38479
0.440103, 0.0465327, 5.69102
0.440103, 0.806072, 3.88037
0.440103, 0.684149, 4.8671
0.440103, 0.673529, 3.43922
0.440103, 0.540474, 3.91459
0.440103, 0.595671, 4.13596
0.440103, 0.922901, 3.98415
0.440103, 0.879482, 3.97011
0.440103, 0.725171, 4.24759
0.440103, 0.603098, 3.46216
0.403645, 0.322331, 5.37802
0.403645, 0.835552, 4.21411
0.403645, 0.643686, 3.72033
0.403645, 0.707214, 3.50376
0.403645, 0.88134, 3.2961
0.403645, 0.717873, 3.33881
0.403645, 0.786993, 3.41002
0.403645, 0.838344, 3.3094
0.403645, 0.757143, 3.21038
0.403645, 0.656821, 3.58286
0.327331, 0.287739, 5.67445
0.327331, 0.634071, 3.4521
0.327331, 0.825711, 4.31375
0.327331, 0.868322, 3.40682
0.327331, 0.868704, 3.41698
0.327331, 0.871694, 3.51939
0.327331, 0.876267, 3.24948
0.327331, 0.814122, 3.59186
0.327331, 0.632601, 3.83373
0.327331, 0.769933, 3.59266
0.426525, 0.197022, 4.6556
0.426525, 0.687737, 3.12804
0.426525, 0.813796, 3.56346
0.426525, 0.809229, 3.69215
0.426525, 0.805844, 3.56888
0.426525, 0.6912, 3.24428
0.426525, 0.665746, 3.69389
0.426525, 0.618518, 3.77114
0.426525, 0.818976, 3.50379
0.426525, 0.589884, 3.56619
0.396888, 0.121575, 5.49364
0.396888, 0.743962, 3.48272
0.396888, 0.682361, 3.69448
0.396888, 0.522124, 3.93156
0.396888, 0.86746, 3.9583
0.396888, 0.78039, 3.74457
0.396888, 0.712232, 4.02692
0.396888, 0.342348, 3.7876
0.396888, 0.774081, 3.26685
0.396888, 0.647479, 3.30355
0.296434, 0.119672, 5.47124
0.296434, 0.558763, 3.52142
0.296434, 0.809335, 3.78405
0.296434, 0.610983, 4.45496
0.296434, 0.824284, 3.53045
0.296434, 0.594062, 4.07191
0.296434, 0.699394, 3.84259
0.296434, 0.580528, 4.01921
0.296434, 0.773478, 4.02957
0.296434, 0.623312, 3.55397
0.438934, 0.477112, 5.49152
0.438934, 0.754078, 4.60696
0.438934, 0.87282, 4.15286
0.438934, 0.5831, 4.00748
0.438934, 0.805744, 3.47757
0.438934, 0.632032, 3.50109
0.438934, 0.691386, 3.40909
0.438934, 0.563349, 3.33436
0.438934, 0.714102, 4.11759
0.438934, 0.829233, 3.38311
0.571286, 0.243852, 5.50258
0.571286, 0.722613, 3.85164
0.571286, 0.655944, 4.27233
0.571286, 0.839086, 3.91666
0.571286, 0.641024, 3.73226
0.571286, 0.751743, 3.9881
0.571286, 0.683308, 4.00658
0.571286, 0.897221, 3.34523
0.571286, 0.944056, 3.86265
0.571286, 0.792964, 3.43151
0.569207, 0.253648, 5.09063
0.569207, 0.896022, 4.63395
0.569207, 0.502283, 3.65369
0.569207, 0.740737, 4.52765
0.569207, 0.703232, 4.1539
0.569207, 0.731379, 3.53355
0.569207, 0.600966, 4.22548
0.569207, 0.723376, 3.73045
0.569207, 0.596943, 4.48787
0.519086, 0.359066, 5.5279
0.519086, 0.770692, 3.83831
0.519086, 0.650728, 4.0692
0.519086, 0.78691, 3.63176
0.519086, 0.726014, 3.93874
0.519086, 0.814494, 3.98054
0.519086, 0.845704, 3.48826
0.519086, 0.660789, 3.92059
0.519086, 0.726651, 4.72281
0.397834, 0.32909, 4.72571
0.397834, 0.774079, 3.31103
0.397834, 0.839148, 3.82997
0.397834, 0.72972, 3.45637
0.397834, 0.415476, 3.87447
0.397834, 0.676695, 3.42699
0.397834, 0.501806, 3.26925
0.397834, 0.643657, 4.141
0.397834, 0.766147, 3.65311
0.397834, 0.566483, 3.9942
0.352711, 0.278235, 5.48893
0.352711, 0.787621, 3.93452
0.352711, 0.773646, 3.40019
0.352711, 0.887372, 3.92672
0.352711, 0.776778, 3.29365
0.352711, 0.856267, 3.54528
0.352711, 0.85942, 3.602
0.352711, 0.86343, 3.38583
0.352711, 0.823452, 3.14567
0.352711, 0.749088, 3.21294
0.393473, 0.0843202, 5.17772
0.393473, 0.73382, 3.48114
0.393473, 0.605487, 4.32065
0.393473, 0.726725, 4.14641
0.393473, 0.806763, 3.88939
0.393473, 0.744957, 3.55949
0.393473, 0.758468, 3.94919
0.393473, 0.76701, 3.36561
0.393473, 0.735561, 4.34255
0.467456, 0.316706, 5.9795
0.467456, 0.71506, 3.4101
0.467456, 0.690392, 3.52466
0.467456, 0.546271, 3.46551
0.467456, 0.712949, 3.53841
0.467456, 0.538201, 3.70454
0.467456, 0.379555, 4.39746
0.467456, 0.707667, 3.31037
0.467456, 0.601636, 4.12165
0.467456, 0.498533, 4.66294
0.504831, 0.168773, 5.38373
0.504831, 0.603303, 3.43322
0.504831, 0.658259, 3.6835
0.504831, 0.849343, 3.6606
0.504831, 0.755098, 3.05618
0.504831, 0.653616, 4.21305
0.504831, 0.679624, 3.37389
0.504831, 0.648568, 4.70646
0.504831, 0.850834, 4.49757
0.504831, 0.68408, 3.59939
0.397355, 0.353449, 5.4459
0.397355, 0.835063, 3.46288
0.397355, 0.912512, 3.57349
0.397355, 0.69002, 3.45655
0.397355, 0.808894, 3.99861
0.397355, 0.698752, 3.37357
0.397355, 0.582762, 3.56382
0.397355, 0.696067, 3.30526
0.397355, 0.80474, 3.66792
0.397355, 0.482233, 3.98321
0.398509, 0.266374, 5.35299
0.398509, 0.706169, 3.70191
0.398509, 0.830762, 4.39698
0.398509, 0.723469, 4.32942
